id,features,label
841,"{""user_id"": 1841, ""item_id"": 2841, ""age"": 49, ""income"": 48288, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
842,"{""user_id"": 1842, ""item_id"": 2842, ""age"": 52, ""income"": 85238, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
843,"{""user_id"": 1843, ""item_id"": 2843, ""age"": 41, ""income"": 61575, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
844,"{""user_id"": 1844, ""item_id"": 2844, ""age"": 33, ""income"": 78103, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
845,"{""user_id"": 1845, ""item_id"": 2845, ""age"": 25, ""income"": 58513, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
846,"{""user_id"": 1846, ""item_id"": 2846, ""age"": 33, ""income"": 65858, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
847,"{""user_id"": 1847, ""item_id"": 2847, ""age"": 40, ""income"": 50735, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
848,"{""user_id"": 1848, ""item_id"": 2848, ""age"": 28, ""income"": 34111, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
849,"{""user_id"": 1849, ""item_id"": 2849, ""age"": 35, ""income"": 45439, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
850,"{""user_id"": 1850, ""item_id"": 2850, ""age"": 18, ""income"": 67644, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
851,"{""user_id"": 1851, ""item_id"": 2851, ""age"": 18, ""income"": 61522, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
852,"{""user_id"": 1852, ""item_id"": 2852, ""age"": 41, ""income"": 73420, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
853,"{""user_id"": 1853, ""item_id"": 2853, ""age"": 27, ""income"": 61329, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
854,"{""user_id"": 1854, ""item_id"": 2854, ""age"": 23, ""income"": 59855, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
855,"{""user_id"": 1855, ""item_id"": 2855, ""age"": 35, ""income"": 46028, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
856,"{""user_id"": 1856, ""item_id"": 2856, ""age"": 41, ""income"": 92243, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
857,"{""user_id"": 1857, ""item_id"": 2857, ""age"": 34, ""income"": 58838, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
858,"{""user_id"": 1858, ""item_id"": 2858, ""age"": 38, ""income"": 49503, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
859,"{""user_id"": 1859, ""item_id"": 2859, ""age"": 54, ""income"": 62098, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
860,"{""user_id"": 1860, ""item_id"": 2860, ""age"": 27, ""income"": 70148, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
861,"{""user_id"": 1861, ""item_id"": 2861, ""age"": 29, ""income"": 83733, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
862,"{""user_id"": 1862, ""item_id"": 2862, ""age"": 31, ""income"": 48611, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
863,"{""user_id"": 1863, ""item_id"": 2863, ""age"": 27, ""income"": 58961, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
864,"{""user_id"": 1864, ""item_id"": 2864, ""age"": 31, ""income"": 63594, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
865,"{""user_id"": 1865, ""item_id"": 2865, ""age"": 27, ""income"": 39754, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
866,"{""user_id"": 1866, ""item_id"": 2866, ""age"": 29, ""income"": 72394, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
867,"{""user_id"": 1867, ""item_id"": 2867, ""age"": 29, ""income"": 60753, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
868,"{""user_id"": 1868, ""item_id"": 2868, ""age"": 49, ""income"": 62380, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
869,"{""user_id"": 1869, ""item_id"": 2869, ""age"": 34, ""income"": 65795, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
870,"{""user_id"": 1870, ""item_id"": 2870, ""age"": 24, ""income"": 42545, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
871,"{""user_id"": 1871, ""item_id"": 2871, ""age"": 42, ""income"": 53691, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
872,"{""user_id"": 1872, ""item_id"": 2872, ""age"": 42, ""income"": 53984, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
873,"{""user_id"": 1873, ""item_id"": 2873, ""age"": 25, ""income"": 72714, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
874,"{""user_id"": 1874, ""item_id"": 2874, ""age"": 34, ""income"": 70254, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
875,"{""user_id"": 1875, ""item_id"": 2875, ""age"": 37, ""income"": 93264, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
876,"{""user_id"": 1876, ""item_id"": 2876, ""age"": 28, ""income"": 91955, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
877,"{""user_id"": 1877, ""item_id"": 2877, ""age"": 38, ""income"": 64814, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
878,"{""user_id"": 1878, ""item_id"": 2878, ""age"": 18, ""income"": 47405, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
879,"{""user_id"": 1879, ""item_id"": 2879, ""age"": 18, ""income"": 96511, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
880,"{""user_id"": 1880, ""item_id"": 2880, ""age"": 33, ""income"": 42383, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
881,"{""user_id"": 1881, ""item_id"": 2881, ""age"": 39, ""income"": 54595, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
882,"{""user_id"": 1882, ""item_id"": 2882, ""age"": 18, ""income"": 42087, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
883,"{""user_id"": 1883, ""item_id"": 2883, ""age"": 24, ""income"": 57216, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
884,"{""user_id"": 1884, ""item_id"": 2884, ""age"": 34, ""income"": 61963, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
885,"{""user_id"": 1885, ""item_id"": 2885, ""age"": 36, ""income"": 58706, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
886,"{""user_id"": 1886, ""item_id"": 2886, ""age"": 44, ""income"": 54016, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
887,"{""user_id"": 1887, ""item_id"": 2887, ""age"": 46, ""income"": 99670, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
888,"{""user_id"": 1888, ""item_id"": 2888, ""age"": 33, ""income"": 78630, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
889,"{""user_id"": 1889, ""item_id"": 2889, ""age"": 20, ""income"": 55140, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
890,"{""user_id"": 1890, ""item_id"": 2890, ""age"": 33, ""income"": 84318, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
891,"{""user_id"": 1891, ""item_id"": 2891, ""age"": 45, ""income"": 86379, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
892,"{""user_id"": 1892, ""item_id"": 2892, ""age"": 28, ""income"": 48918, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
893,"{""user_id"": 1893, ""item_id"": 2893, ""age"": 20, ""income"": 78491, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
894,"{""user_id"": 1894, ""item_id"": 2894, ""age"": 33, ""income"": 50291, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
895,"{""user_id"": 1895, ""item_id"": 2895, ""age"": 35, ""income"": 30000, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
896,"{""user_id"": 1896, ""item_id"": 2896, ""age"": 18, ""income"": 52013, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
897,"{""user_id"": 1897, ""item_id"": 2897, ""age"": 42, ""income"": 31390, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
898,"{""user_id"": 1898, ""item_id"": 2898, ""age"": 46, ""income"": 65589, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
899,"{""user_id"": 1899, ""item_id"": 2899, ""age"": 29, ""income"": 93485, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
900,"{""user_id"": 1900, ""item_id"": 2900, ""age"": 41, ""income"": 44910, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
901,"{""user_id"": 1901, ""item_id"": 2901, ""age"": 35, ""income"": 39664, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
902,"{""user_id"": 1902, ""item_id"": 2902, ""age"": 39, ""income"": 59752, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
903,"{""user_id"": 1903, ""item_id"": 2903, ""age"": 34, ""income"": 63151, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
904,"{""user_id"": 1904, ""item_id"": 2904, ""age"": 22, ""income"": 50881, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
905,"{""user_id"": 1905, ""item_id"": 2905, ""age"": 40, ""income"": 63839, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
906,"{""user_id"": 1906, ""item_id"": 2906, ""age"": 19, ""income"": 30693, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
907,"{""user_id"": 1907, ""item_id"": 2907, ""age"": 25, ""income"": 101751, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
908,"{""user_id"": 1908, ""item_id"": 2908, ""age"": 26, ""income"": 59837, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
909,"{""user_id"": 1909, ""item_id"": 2909, ""age"": 43, ""income"": 84279, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
910,"{""user_id"": 1910, ""item_id"": 2910, ""age"": 38, ""income"": 42673, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
911,"{""user_id"": 1911, ""item_id"": 2911, ""age"": 39, ""income"": 65342, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
912,"{""user_id"": 1912, ""item_id"": 2912, ""age"": 22, ""income"": 45444, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
913,"{""user_id"": 1913, ""item_id"": 2913, ""age"": 32, ""income"": 64328, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
914,"{""user_id"": 1914, ""item_id"": 2914, ""age"": 45, ""income"": 62014, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
915,"{""user_id"": 1915, ""item_id"": 2915, ""age"": 46, ""income"": 69258, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
916,"{""user_id"": 1916, ""item_id"": 2916, ""age"": 36, ""income"": 50280, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
917,"{""user_id"": 1917, ""item_id"": 2917, ""age"": 28, ""income"": 67695, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
918,"{""user_id"": 1918, ""item_id"": 2918, ""age"": 40, ""income"": 43014, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
919,"{""user_id"": 1919, ""item_id"": 2919, ""age"": 54, ""income"": 57293, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
920,"{""user_id"": 1920, ""item_id"": 2920, ""age"": 38, ""income"": 82236, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
921,"{""user_id"": 1921, ""item_id"": 2921, ""age"": 38, ""income"": 82001, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
922,"{""user_id"": 1922, ""item_id"": 2922, ""age"": 39, ""income"": 64557, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
923,"{""user_id"": 1923, ""item_id"": 2923, ""age"": 38, ""income"": 30000, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
924,"{""user_id"": 1924, ""item_id"": 2924, ""age"": 41, ""income"": 86326, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
925,"{""user_id"": 1925, ""item_id"": 2925, ""age"": 18, ""income"": 82913, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
926,"{""user_id"": 1926, ""item_id"": 2926, ""age"": 18, ""income"": 67277, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
927,"{""user_id"": 1927, ""item_id"": 2927, ""age"": 18, ""income"": 64568, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
928,"{""user_id"": 1928, ""item_id"": 2928, ""age"": 45, ""income"": 58892, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
929,"{""user_id"": 1929, ""item_id"": 2929, ""age"": 18, ""income"": 81766, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
930,"{""user_id"": 1930, ""item_id"": 2930, ""age"": 39, ""income"": 77868, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
931,"{""user_id"": 1931, ""item_id"": 2931, ""age"": 35, ""income"": 44788, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
932,"{""user_id"": 1932, ""item_id"": 2932, ""age"": 31, ""income"": 50336, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
933,"{""user_id"": 1933, ""item_id"": 2933, ""age"": 41, ""income"": 70986, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
934,"{""user_id"": 1934, ""item_id"": 2934, ""age"": 29, ""income"": 58305, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
935,"{""user_id"": 1935, ""item_id"": 2935, ""age"": 43, ""income"": 80982, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
936,"{""user_id"": 1936, ""item_id"": 2936, ""age"": 52, ""income"": 57198, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""F""}",0
937,"{""user_id"": 1937, ""item_id"": 2937, ""age"": 50, ""income"": 54691, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
938,"{""user_id"": 1938, ""item_id"": 2938, ""age"": 18, ""income"": 57209, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
939,"{""user_id"": 1939, ""item_id"": 2939, ""age"": 50, ""income"": 70298, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
940,"{""user_id"": 1940, ""item_id"": 2940, ""age"": 45, ""income"": 78046, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
941,"{""user_id"": 1941, ""item_id"": 2941, ""age"": 18, ""income"": 66975, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
942,"{""user_id"": 1942, ""item_id"": 2942, ""age"": 29, ""income"": 52712, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
943,"{""user_id"": 1943, ""item_id"": 2943, ""age"": 53, ""income"": 59197, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
944,"{""user_id"": 1944, ""item_id"": 2944, ""age"": 36, ""income"": 77246, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
945,"{""user_id"": 1945, ""item_id"": 2945, ""age"": 45, ""income"": 81966, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
946,"{""user_id"": 1946, ""item_id"": 2946, ""age"": 37, ""income"": 69146, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
947,"{""user_id"": 1947, ""item_id"": 2947, ""age"": 28, ""income"": 60947, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
948,"{""user_id"": 1948, ""item_id"": 2948, ""age"": 35, ""income"": 67733, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
949,"{""user_id"": 1949, ""item_id"": 2949, ""age"": 48, ""income"": 57914, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
950,"{""user_id"": 1950, ""item_id"": 2950, ""age"": 42, ""income"": 64469, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
951,"{""user_id"": 1951, ""item_id"": 2951, ""age"": 35, ""income"": 79423, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
952,"{""user_id"": 1952, ""item_id"": 2952, ""age"": 34, ""income"": 53775, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
953,"{""user_id"": 1953, ""item_id"": 2953, ""age"": 47, ""income"": 61372, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
954,"{""user_id"": 1954, ""item_id"": 2954, ""age"": 34, ""income"": 65359, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
955,"{""user_id"": 1955, ""item_id"": 2955, ""age"": 38, ""income"": 88493, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
956,"{""user_id"": 1956, ""item_id"": 2956, ""age"": 29, ""income"": 81307, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
957,"{""user_id"": 1957, ""item_id"": 2957, ""age"": 32, ""income"": 62124, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
958,"{""user_id"": 1958, ""item_id"": 2958, ""age"": 38, ""income"": 34822, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
959,"{""user_id"": 1959, ""item_id"": 2959, ""age"": 18, ""income"": 37164, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
960,"{""user_id"": 1960, ""item_id"": 2960, ""age"": 30, ""income"": 50958, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
961,"{""user_id"": 1961, ""item_id"": 2961, ""age"": 44, ""income"": 54870, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
962,"{""user_id"": 1962, ""item_id"": 2962, ""age"": 36, ""income"": 70263, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
963,"{""user_id"": 1963, ""item_id"": 2963, ""age"": 28, ""income"": 64566, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
964,"{""user_id"": 1964, ""item_id"": 2964, ""age"": 18, ""income"": 38699, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
965,"{""user_id"": 1965, ""item_id"": 2965, ""age"": 30, ""income"": 40637, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
966,"{""user_id"": 1966, ""item_id"": 2966, ""age"": 52, ""income"": 72353, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",0
967,"{""user_id"": 1967, ""item_id"": 2967, ""age"": 31, ""income"": 56642, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
968,"{""user_id"": 1968, ""item_id"": 2968, ""age"": 43, ""income"": 61161, ""cate_id"": ""101"", ""brand"": ""BrandD"", ""gender"": ""M""}",1
969,"{""user_id"": 1969, ""item_id"": 2969, ""age"": 50, ""income"": 44548, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
970,"{""user_id"": 1970, ""item_id"": 2970, ""age"": 29, ""income"": 37413, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
971,"{""user_id"": 1971, ""item_id"": 2971, ""age"": 18, ""income"": 87763, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
972,"{""user_id"": 1972, ""item_id"": 2972, ""age"": 27, ""income"": 79605, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
973,"{""user_id"": 1973, ""item_id"": 2973, ""age"": 37, ""income"": 58652, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
974,"{""user_id"": 1974, ""item_id"": 2974, ""age"": 30, ""income"": 52920, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
975,"{""user_id"": 1975, ""item_id"": 2975, ""age"": 26, ""income"": 63519, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
976,"{""user_id"": 1976, ""item_id"": 2976, ""age"": 39, ""income"": 53463, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
977,"{""user_id"": 1977, ""item_id"": 2977, ""age"": 33, ""income"": 56187, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
978,"{""user_id"": 1978, ""item_id"": 2978, ""age"": 29, ""income"": 40152, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
979,"{""user_id"": 1979, ""item_id"": 2979, ""age"": 24, ""income"": 48774, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""M""}",0
980,"{""user_id"": 1980, ""item_id"": 2980, ""age"": 37, ""income"": 51260, ""cate_id"": ""103"", ""brand"": ""BrandD"", ""gender"": ""M""}",0
981,"{""user_id"": 1981, ""item_id"": 2981, ""age"": 35, ""income"": 34419, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
982,"{""user_id"": 1982, ""item_id"": 2982, ""age"": 41, ""income"": 68670, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
983,"{""user_id"": 1983, ""item_id"": 2983, ""age"": 49, ""income"": 77902, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",0
984,"{""user_id"": 1984, ""item_id"": 2984, ""age"": 18, ""income"": 39928, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
985,"{""user_id"": 1985, ""item_id"": 2985, ""age"": 41, ""income"": 42935, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""F""}",0
986,"{""user_id"": 1986, ""item_id"": 2986, ""age"": 25, ""income"": 48077, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
987,"{""user_id"": 1987, ""item_id"": 2987, ""age"": 46, ""income"": 53301, ""cate_id"": ""103"", ""brand"": ""BrandC"", ""gender"": ""F""}",0
988,"{""user_id"": 1988, ""item_id"": 2988, ""age"": 41, ""income"": 45208, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""F""}",1
989,"{""user_id"": 1989, ""item_id"": 2989, ""age"": 30, ""income"": 67475, ""cate_id"": ""103"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
990,"{""user_id"": 1990, ""item_id"": 2990, ""age"": 31, ""income"": 78901, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
991,"{""user_id"": 1991, ""item_id"": 2991, ""age"": 41, ""income"": 38603, ""cate_id"": ""101"", ""brand"": ""BrandA"", ""gender"": ""F""}",1
992,"{""user_id"": 1992, ""item_id"": 2992, ""age"": 47, ""income"": 30000, ""cate_id"": ""102"", ""brand"": ""BrandD"", ""gender"": ""F""}",1
993,"{""user_id"": 1993, ""item_id"": 2993, ""age"": 29, ""income"": 48198, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
994,"{""user_id"": 1994, ""item_id"": 2994, ""age"": 39, ""income"": 53805, ""cate_id"": ""102"", ""brand"": ""BrandA"", ""gender"": ""M""}",1
995,"{""user_id"": 1995, ""item_id"": 2995, ""age"": 38, ""income"": 30000, ""cate_id"": ""103"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
996,"{""user_id"": 1996, ""item_id"": 2996, ""age"": 34, ""income"": 52430, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",1
997,"{""user_id"": 1997, ""item_id"": 2997, ""age"": 35, ""income"": 73754, ""cate_id"": ""101"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
998,"{""user_id"": 1998, ""item_id"": 2998, ""age"": 29, ""income"": 65869, ""cate_id"": ""101"", ""brand"": ""BrandC"", ""gender"": ""F""}",1
999,"{""user_id"": 1999, ""item_id"": 2999, ""age"": 34, ""income"": 79975, ""cate_id"": ""102"", ""brand"": ""BrandC"", ""gender"": ""M""}",1
1000,"{""user_id"": 2000, ""item_id"": 3000, ""age"": 37, ""income"": 39558, ""cate_id"": ""102"", ""brand"": ""BrandB"", ""gender"": ""M""}",0
